index,reactant_smiles
5039,O=C/C=C/c1c(F)cc(F)cc1F
5040,CC[C@@H]1OC(C)(C)O[C@@H]([C@H](C)C[C@@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)C=O)[C@@H]1C
5041,O=C1c2ccccc2C(=O)N1CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
5042,O=c1nc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)[nH]c2ccccc12
5043,O=CCCC/C=C/C(=O)c1ccccc1
5044,COc1cccc(/C(C)=C/C=O)c1
5045,CC(C)C(=O)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O[Si](C)(C)C(C)(C)C)CC[C@]4(C)[C@H]3CC[C@]12C
5046,O=C/C=C/c1ccccc1
5047,COC(=O)[C@@H]1CC(=O)CN1C(=O)OCc1ccccc1
5048,CC(C)(C)OC(=O)N[C@@H](C=O)Cc1ccc(Br)cc1
5049,O=C(CCc1ccc2ccc3cccc4ccc1c2c34)c1ccc2ccc3cccc4ccc1c2c34
5050,CC(C)(C)[Si](C)(C)OC[C@@]1(C=O)C[C@@H]1c1ccc2ccccc2c1
5051,CC1(C)CC[C@]2(C)C[C@H]3CCC(=O)[C@H]3[C@H]12
5052,CC(C)(C)COS(=O)(=O)Oc1cc(C=O)ccc1OCc1ccccc1
5053,CCCCCCCCc1ccc2cc(-c3sc4ccccc4c3C=O)ccc2c1
5054,CC(=O)/C=C/[C@@H]1[C@@H]([C@@](C)(O)C=O)CC1(C)C
5055,CCCCC(CC)COc1ccc(N(c2ccccc2)c2ccc(C=O)cc2)cc1
5056,O=Cc1c(F)c(F)c(C2OCCO2)c(F)c1F
5057,CC(C)(C)OC(=O)N1C[C@@H](CC=O)OC1(C)C
5058,C[C@H](C=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
5059,CCC(=O)c1ccccc1C(=O)O
5060,C=CC[C@@H]1CSC[C@@H](CC(=O)OC(C)(C)C)C1=O
5061,Cc1cc(-c2cnc3c(NCCC(F)(F)F)cc(C(=O)c4cccc(F)c4)nn23)ccc1C(=O)NC1CC1
5062,COc1ccc2[nH]nc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)c2c1
5063,CC(C)[Si](Oc1ccc(CC=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1)(C(C)C)C(C)C
5064,COc1ccccc1CCC(=O)c1ccccc1
5065,O=CC#Cc1ccco1
5066,COc1ccc(C2OC[C@H](C)[C@H]([C@@H](C)C=O)O2)cc1
5067,CC(C)(C)OC(=O)Nc1cccc2ccc(C=O)nc12
5068,CN1CCN2CCN(C)P1N(C)CC2
5069,COCOc1cc(C[C@@H]2CC[C@@H]3C(=O)CC[C@H](OC(C)=O)[C@H]23)ccc1OC
5070,O=CCCC/C=C/C(=O)CCc1ccccc1
5071,C[C@@H](C=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
5072,CO[C@@H](C=O)[C@](C)(N[S@](=O)C(C)(C)C)c1ccccc1F
5073,C=CCCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
5074,CCOC(=O)C(C=O)(OCC)OCC
5075,COC(=O)CC/C=C\C[C@@H]1OC(C)(C)O[C@@H]1C=O
5076,CC(=O)CCCCCCCCCCC=O
5077,COC(=O)c1ccc(C=O)c(N=[N+]=[N-])c1
5078,O=Cc1c(Nc2ccccc2)oc2cc(Cl)ccc2c1=O
5079,O=Cc1ccccc1C#Cc1ccccc1
5080,C=CCOC(=O)[C@H](CCC=O)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C
5081,Cc1cc(C#N)ccc1-c1c(-c2ccc(-n3ccnc3C)s2)csc1C=O
5082,CC(C)(C)OC(=O)NCCC(=O)c1cccc(SCC2CCCCC2)c1
5083,C/C(C=O)=C\C#N
5084,Cc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1C
5085,CCC(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
5086,O=Cc1ccc(CN2C(=O)c3ccccc3C2=O)c(Cl)c1
5087,CCOC(=O)[C@H]1CC(=O)CC[C@@H]1NC(=O)OC(C)(C)C
5088,COc1cccc2c1CCCC2=O
5089,CC1CC(=O)CC(C)O1
5090,CCCC[C@H](CCCCCCCCCCC[C@@H]1OC(C)(C)O[C@@H]1C=O)OC(C)=O
5091,O=CC1CCCC1
5092,CCOC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C=O)cn(C)c(=O)c2n1S(=O)(=O)c1ccc(C)cc1
5093,Cc1cc(C)cc(CC=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
5094,CCOC(=O)C([C@@H](C[N+](=O)[O-])c1ccc(OC)cc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
5095,C[C@H]1[C@@H](c2ccccc2)OC(=O)C(=O)N1C
5096,O=CCC1(c2ccccc2)CCCCC12OCCO2
5097,CC(C)(C)[C@H]1OC(=O)[C@]2(C=O)CCC(=O)N12
5098,Cc1c(Br)cccc1C=O
5099,CC1(C)OC[C@@H](C=O)O1
5100,O=C(c1ccccn1)c1ccccn1
5101,O=Cc1nc(-c2ccc3ccccc3c2)cs1
5102,CC(C)(C)OC(=O)N1CCC(=O)c2ccccc21
5103,C[Si](C)(C)/C=C/C=O
5104,CC(C)(C)OC(=O)c1ccc(C=O)cc1
5105,O=C(c1ccccc1)c1ccc(OCCN2CCCC2)cc1
5106,O=Cc1nc2ccccc2s1
5107,C=C(C)c1c(C=O)ccn1Cc1cc2c(cc1I)OCO2
5108,CC(C)[Si](O[C@@H]1C[C@@H]2CC(=O)[C@H]3O[C@@]23C1)(C(C)C)C(C)C
5109,C[C@@H]1OC[C@@H](O)[C@H](C=O)O1
5110,COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
5111,CC(C)(C)[Si](Oc1ccc(C=O)cc1)(c1ccccc1)c1ccccc1
5112,COc1ccc2c(c1)cc(C=O)n2Cc1ccccc1
5113,CC(C)(C)OC(=O)N1[C@@H](C(=O)C2CC2)COC1(C)C
5114,COc1cc2c(cn1)C(=O)CCC2
5115,O=Cc1cc(C(=O)N(CCCCCCCN2C(=O)c3ccccc3C2=O)CCCCCCCN2C(=O)c3ccccc3C2=O)n(Cc2ccccc2)c1C#CC(O)(c1ccccc1)c1ccccc1
5116,CCCCN(CCCC)c1ccc(/C=C/c2ccc(C=O)s2)cc1
5117,O=Cc1ccc(-n2cncn2)c([N+](=O)[O-])c1
5118,CCCCN(CCCC)c1ccc(/C=C/c2ccc(C=O)cc2)cc1
5119,CC1(C)OCC(CC=CCC=P(c2ccccc2)(c2ccccc2)c2ccccc2)O1
5120,CC(CC=O)CCCC(C)(C)C
5121,C[C@H]([C@@H](O)[C@H](C)CC=O)[C@H](OCc1ccccc1)[C@H]1COC(C)(C)O1
5122,O=CC1CCC(=O)CC1
5123,COc1ccc(I)c(C=O)c1
5124,COc1ccc(COC[C@H](O)CC#CCC=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
5125,O=Cc1c(O)ccc2ccccc12
5126,COc1c(C(=O)c2cccc(-c3ccccc3)c2OCc2ccccc2)cccc1-c1ccccc1
5127,CC(=O)[C@@]1(C)[C@@H]2CC[C@@H](C2)[C@@H]1C
5128,C[C@@H](CO[Si](C)(C)C(C)(C)C)C[C@H](C)C=O
5129,CC(C)(C)OC(=O)NC1CCCC1=O
5130,Cc1cc(C)cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
5131,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1cc(C=O)cc(c1OCCC)Cc1cccc(c1OCCC)C2
5132,O=C1c2ccccc2C(=O)c2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)ccc21
5133,C/C(=C\CCc1cccc2ccccc12)CC/C=C(\C)CC[C@@H]1O[C@@]1(C)C=O
5134,CC1(C)OC[C@@H](COCC[C@H]2OC(C)(C)O[C@H]2/C=C/[C@H]2OC(C)(C)O[C@H]2C=O)O1
5135,CC(C)(C)[Si](C)(C)Oc1ccc(F)cc1CCC=O
5136,O=Cc1cc2cc(Br)ccc2oc1=O
5137,CC(C)(C)[Si](C)(C)OCCCC(=O)CCCC#C[Si](C)(C)C
5138,COc1ccc2c(c1)c(C=O)cn2C
5139,CC(C)(C)C(=O)c1cccc2ccccc12
5140,Cc1cnc(C)c(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
5141,O=Cc1ccc(O)cc1-c1ccccc1
5142,O=Cc1ccc(Br)c([N+](=O)[O-])c1
5143,C=CCC(C=O)c1cccs1
5144,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2
5145,CN(c1ccccc1)c1ccccc1C=O
5146,CC(=O)OCC(CC=O)C(C)=O
5147,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC5(CC[C@]4(C)[C@H]3CC[C@]12C)CC(=O)C5
5148,Fc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1F
5149,Cc1cccc(C(=O)COC2CCCCO2)c1
5150,COc1ccc(COC[C@@H](C[C@H]2OC(c3ccc(OC)cc3OC)O[C@@]2(C=O)CCO[Si](C)(C)C(C)(C)C)O[Si](C(C)C)(C(C)C)C(C)C)cc1
5151,O=Cc1ccccc1C(=O)N1CCOCC1
5152,CN(C(=O)OC(C)(C)C)c1ccc(C=O)cc1
5153,C(#CCCCCCCOC1CCCCO1)CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
5154,CCCCOc1c(-c2c(OCCCC)c3oc4c(C=O)cc5ccccc5c4c3c3ccccc23)c2ccccc2c2c1oc1ccc3ccccc3c12
5155,CN1CCC(=O)CC1
5156,O=C/C=C/c1ccc(C(=O)O)cc1
5157,CCCCCCCCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
5158,C(c1ccc(-c2cc(-c3ccccc3)nc(-c3ccccn3)c2)cc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
5159,Cc1c(C)c2c(c(C)c1OC(=O)c1ccccc1)CC[C@@](C)(C=O)O2
5160,CC(C)(C)Sc1ccccc1C=O
5161,COC(=O)[C@H]1[C@H](C=O)N(C(=O)OC(C)(C)C)CCN1C(=O)OC(C)(C)C
5162,CC(=O)c1cc(Br)ccc1O
5163,CCCCCCC1CCCC1=O
5164,COC(=O)C1(C(=O)OC)CC1/C=C/C(=O)c1ccccc1
5165,C/C(=C\Cc1c(O[Si](C(C)C)(C(C)C)C(C)C)ccc2c1c1c(n2S(=O)(=O)c2ccc(C)cc2)CCC(C)C1)CCC=O
5166,O=Cc1cnc2ccccn12
5167,CC1(C)OC[C@H]([C@H](CC=O)O[Si](C)(C)C(C)(C)C)O1
5168,O=C1OCCN1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
5169,CC/C=C\C=P(c1ccccc1)(c1ccccc1)c1ccccc1
5170,Cc1ccc2[nH]c(C=O)cc2c1
5171,COc1ccc(-n2ccc(C=O)c2-c2ccc(C(N)=O)cc2C)cc1
5172,CC1=C(CCC=O)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1
5173,CC(C)Oc1cc(C=O)c(OC(C)C)cc1Cl
5174,CCO[C@@H]1C[C@@H](C=O)N(C(=O)OCc2ccccc2)C1
5175,CC(=O)C1(C)CCCC12OCCO2
5176,O=CC1=COCCC1
5177,COc1ccc(CCC=O)cc1
5178,COc1cc(C(=O)C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc(OC)c1OC
5179,C=CCC1C(CC=O)=C(c2ccccc2)CCN1S(=O)(=O)c1ccccc1
5180,CC(C)(C)C(=C/C=C/C=C/C=C/C=C/C=C/C=O)C(C)(C)C
5181,CCCCCCCCCCCCN(CCCCCCCCCCCC)c1ccc(C=O)cc1
5182,O=Cc1cc(O)c2cc(F)ccc2n1
5183,CC[Si](CC)(CC)OCC[C@H](C)/C(C)=C/C(=O)C[C@@H](C)C/C=C/CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
5184,CC/C=C/C[C@@H](Br)[C@H]1C[C@@H](O)[C@@H](CC=O)O1
5185,CC(C)[C@H]1CC[C@@]2(C)C=C(O[Si](C(C)C)(C(C)C)C(C)C)[C@@H]1C2=O
5186,O=CCOC(=O)/C=C/C(=O)c1ccccc1Cl
5187,O=C1CCCCC1CNc1ccccc1
5188,CC[Si](CC)(CC)O[C@@H]1C=C[C@H](CCCCCCCCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H]1CC=O
5189,O=C[C@@H]1OC2(CCCCC2)O[C@@H]1[C@@H](O)[C@H]1COC2(CCCCC2)O1
5190,C[C@H](C=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[Si](C)(C)C(C)(C)C)CC[C@]4(C)[C@H]3CC[C@]12C
5191,O=CC1=C(C#Cc2ccsc2)CCCC1
5192,O=C[C@@H]1O[C@H]1c1ccc(Cl)cc1
5193,CC(C)(C)[Si](C)(C)OC(CC=O)c1ccco1
5194,COCO[C@H]([C@H](O)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@@H](CC=O)OCOC
5195,CO[C@]1(C)OC[C@H](C=O)O[C@@]1(C)OC
5196,O=C1CCN(Cc2ccccc2)CC1
5197,C=CC(C)(CCC=C(C)C)CC(=O)c1ccc(O[Si](C)(C)C(C)(C)C)cc1
5198,O=Cc1ccc2cc[nH]c2c1
5199,CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(C=O)s3)c3nsnc23)sc1C=O
5200,O=C(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F
5201,O=Cc1cc(Cl)ccc1O
5202,O=Cc1ccc(OP(=O)(O)O)cc1
5203,O=C1CN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)S(=O)(=O)c2ccccc21
5204,C=CCOCC=O
5205,CC(C)(C)[Si](O[C@@H]1CCC(=O)[C@@H]2C[C@H]12)(c1ccccc1)c1ccccc1
5206,COC(=O)c1ccc(C(=O)C(F)(F)CCc2ccccc2)cc1
5207,COC(=O)C(C)=O
5208,O=CC1(CCc2ccccc2)CCC2(CC1)OCCO2
5209,CC(=O)c1ccc(OCc2c(C)cccc2-n2nnn(C)c2=O)c(C)c1
5210,CC(=O)O[C@H](C)C=O
5211,COc1cc(OS(=O)(=O)c2cccc(Cl)c2)ccc1C=O
5212,CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
5213,O=C(C#Cc1ccccc1)COCc1ccccc1
5214,O=Cc1ccc(N2CCOCCOCCOCCOCC2)cc1
5215,CCCC[C@@]12C=CC(=O)C[C@@H]1[C@@H](C=O)[C@@H](c1ccccc1)N2S(=O)(=O)c1ccc(C)cc1
5216,O=C[C@H](O)[C@@H](OCc1ccccc1)[C@H](O)[C@H](OC(=O)c1ccccc1)c1ccccc1
5217,Cc1nn(-c2ccccc2)cc1C=O
5218,CCSC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
5219,COc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1O[Si](C(C)C)(C(C)C)C(C)C
5220,Cn1cccc1/C=C/C=O
5221,Cc1nc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)nc2cc3c(cc12)OCO3
5222,O=C/C=C/c1ccc(S(=O)(=O)O)cc1
5223,C[C@@H]1CC[C@H](O)[C@@H](CC=O)O1
5224,CC(C)(C)[Si](C)(C)OCCCCC[C@@H](C=O)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
5225,COC(=O)[C@@H](CCCCCCCCCC=O)O[Si](C)(C)C(C)(C)C
5226,C[C@@H]1CC2(C[C@H](C=O)N1C(=O)OC(C)(C)C)OCCO2
5227,C=CC[C@@H]1CC2(C[C@H](C=O)N1C(=O)OC(C)(C)C)OCCO2
5228,NC(=O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2
5229,O=CC1CC2C=CC1CC2
5230,CN(C)S(=O)(=O)n1cc(-c2ccccc2)nc1C=O
5231,C[C@H]1[C@H]2CC(Cl)=C(C=O)[C@@H]12
5232,Cc1ccc(S(=O)(=O)N2[C@H](C)[C@H]2C=O)cc1
5233,CCN1c2ccccc2Sc2cc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)ccc21
5234,CC(C)(C)OC(=O)N1[C@@H](C=O)COC1(C)C
5235,O=C[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1
5236,COc1cc2c(cc1OC)[C@H](CC=O)N(C(=O)OC(C)(C)C)CC2
5237,CCCC(C)CC(C)CC(C)C=O
5238,CC(=O)[C@H]1COC(C)(C)N1C(=O)OC(C)(C)C
5239,Cc1cccc(C=O)c1OCC#Cc1ccccc1
5240,COC(=O)c1ccc(C(=O)c2cc3c(cc2C)C(C)(C)CCC3(C)C)cc1
5241,O=Cc1ccc(Br)cc1[N+](=O)[O-]
5242,O=Cc1ccc2c(c1)CC(c1cc(Cl)cc(Cl)c1)(C(F)(F)F)O2
5243,COCCN(CCOC)c1ccc(C=O)cc1
5244,CC1(C)OCC(=O)CO1
5245,O=C1C2CC1N(C(=O)OCc1ccccc1)C2
5246,CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)C(=O)[C@H]2O1
5247,CCOc1ccccc1C=O
5248,Cc1cc(C[C@@H]2CN(C(=O)OC(C)(C)C)C[C@@H]2OCCCC=O)nc(NC(=O)OC(C)(C)C)c1
5249,CC(C)OC(CC=P(c1ccccc1)(c1ccccc1)c1ccccc1)OC(C)C
5250,C[C@@H](C[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C=O)O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C
5251,COC(=O)c1csc(C(=O)[C@H]2CC[C@H](NC(=O)OC(C)(C)C)CC2)c1C
5252,CC1(C)OCC(CC=O)O1
5253,O=Cc1ccc(N(c2ccc3ccccc3c2)c2ccc3ccccc3c2)cc1
5254,O=Cc1ncccc1OCc1ccccc1
5255,O=C(c1ccccc1)c1nccnc1Cl
5256,CCOc1ccc(COc2ccc(C=O)cc2CO)cc1
5257,O=Cc1cc2c(s1)sc1sccc12
5258,C(c1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
5259,CCOC(=O)C1(C=O)CC1
5260,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)N(Cc1ccccc1)Cc1ccccc1
5261,C[C@]12CC[C@H]3[C@@H](CCC4CC(O)CC[C@@]43C)[C@@H]1CC[C@@H]2C=O
5262,O=Cc1c(F)c(F)c(F)c(F)c1P(c1ccccc1)c1ccccc1
5263,COc1ccc(COC[C@@]23OC(=O)O[C@@H]2C[C@@H](C)[C@]3(C)CCC(C)=O)cc1
5264,COC(=O)c1cc(C=O)cc(C)c1OC
5265,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccco1
5266,CCOc1ccc(C(=O)COC2CCCCO2)cc1
5267,O=CC(Cl)Cl
5268,CCOc1ccc(CCC=O)c(F)c1F
5269,Cc1ncn(-c2ccc(C=O)cc2C#N)n1
5270,CCC(CC)O[C@H](C=O)[C@@H](C[N+](=O)[O-])NC(C)=O
5271,CCCCC(CC)COc1cc(C=O)c(OCC(CC)CCCC)cc1I
5272,CCCCCCCCc1cc2cc(-c3cc4ccccc4cc3C=O)ccc2s1
5273,O=C(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2
5274,CCOC(=O)c1ccc(CCC=O)cc1
5275,O=C1C2C3CC4C1C1C2CC3C41
5276,CC(C)[C@H](CC=O)C[N+](=O)[O-]
5277,COc1ccccc1/C=C/C(C)=O
5278,CCCCCCC1(CCCCCC)c2cc(Br)ccc2-c2ccc(C=O)cc21
5279,O=Cc1ccc(-c2ccccn2)cc1[N+](=O)[O-]
5280,CCC[C@]1(C)C[C@@H](OCc2ccccc2)[C@H](C=O)O1
5281,C(Cc1ccc(OCc2ccccc2)cc1OCc1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
5282,O=C1c2ccccc2C(=O)N1CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
5283,CC(C)(F)c1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
5284,COc1ccc2c(c1)CCC2=O
5285,C(c1ccc2ccccc2n1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
5286,COC(=O)c1ccc(C(=O)c2cc3c(cc2C)C(C)(C)CCC3(C)C)cc1Cl
5287,COC(C#Cc1cccs1)C1(C(=O)c2ccccc2)CC1
5288,C(c1ccc(OCc2ccccc2)cc1OCc1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
5289,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(C=O)c1
5290,CCC(=O)CCc1ccccc1
5291,COc1cc(C=O)c(OC)c(OC)c1C
5292,CC1(CBr)[C@@H]2CC[C@@]1(C)C(=O)C2
5293,O=C[C@H]1C[C@@H]1c1cncc(OCc2ccccc2)c1
5294,COC(=O)Cc1ccc(OCc2ccccc2C=O)c(I)c1
5295,CC1(C)OCC(=O)C(CCO[Si](C)(C)C(C)(C)C)O1
5296,COc1ccc(C[C@H](/C=C/C=O)O[Si](C)(C)C(C)(C)C)cc1OC
5297,O=C(c1cccc(Br)c1)C(F)(F)F
5298,O=C[C@H]1O[C@@H]1c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12
5299,Cc1onc(-c2ccccc2)c1C=O
5300,COC(=O)CCCC(=O)c1ccccc1
5301,Cc1cccc(O)c1C=O
5302,CC(=O)OC(=C(C)C)C1=C(/C=C/C=O)CN(S(=O)(=O)c2ccc(C)cc2)C1
5303,O=Cc1ccccc1C#CC1=CCCCC1
5304,C(c1cccc2c1ccc1c3ccccc3ccc21)=P(c1ccccc1)(c1ccccc1)c1ccccc1
5305,CC(=O)C(=NO)C(C)=O
5306,CCc1ccc(C#Cc2ccccc2C=O)cc1
5307,CCOC(C)OC(C)(C)C#CC[C@@H](C)[C@H]1CC[C@@H]2C(=O)CCC[C@@]21C
5308,C=CCC(C=O)CCCOCc1ccccc1
5309,CC(C)(C)OC(=O)N1CCC(CC=O)CC1
5310,CC(C)(C)OC(=O)[C@@H]1[C@@H](C=O)C1(C)C
5311,CC1=C(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)C(C)(C)CCC1
5312,COc1ccc(-c2ccc(CCc3ccc(OC)c(-c4cc(C=O)ccc4OC)c3)cc2OC)c(O)c1
5313,CCOC(=O)CCCCCOc1cccc(C=O)c1
5314,CC[Si](CC)(CC)O[C@@H]1[C@H]2O[C@H]3CC(=O)[C@H](CCOC(=O)C(C)(C)C)O[C@]3(C)C[C@@H]2O[C@@H]2C[C@@H]3O[Si](C(C)(C)C)(C(C)(C)C)OC[C@H]3O[C@@]12C
5315,CC(=O)CSc1ccccc1
5316,COc1cc(C2=C(C(C)(C)C)C(C)(C)CO2)ccc1C=O
5317,C[C@]12C[C@@H]3OC=C[C@]1(O3)C(=O)CCC21OCCO1
5318,Cc1nnc(C(=O)c2cc(Cl)cc(OCc3ccccc3)c2)o1
5319,COc1cccc(O[Si](C)(C)C(C)(C)C)c1CCC(C)=O
5320,Cc1ccccc1P(c1ccccc1C)c1ccccc1C
5321,O=CCCCCCCCCOCc1ccccc1
5322,O=CC1=C(Br)c2cccc3cccc1c23
5323,O=C1C(=O)N(c2ccccc2)c2ccccc21
5324,C(C1CC1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
5325,C=C(C)c1ccc(C)c(O)c1C=O
5326,CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CN(C(=O)OC(C)(C)C)C(C=O)CO4)no2)cc1Cl
5327,C=CCC[C@@H](C=O)[C@H](C)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
5328,CC(C)(C)[Si](OCCCCCCCCCCCCCCCCCCCCCCC=O)(c1ccccc1)c1ccccc1
5329,COc1ccc(C(C)=O)c(F)c1
5330,O=C(Cc1ccccc1)c1ccccc1
5331,O=C1c2ccccc2COc2ccc(Br)cc21
5332,[C-]#[N+]c1cnccc1C(=O)c1ccc(C)cc1
5333,COC(=O)c1ccc(C(=O)c2cc3c(cc2C)C(C)(C)CCC3(C)C)c(F)c1
5334,CC(C)(C=O)[C@@H]1CC(=O)N(c2ccccc2)C1=O
5335,O=Cc1ccccc1-c1ccc(Cl)cc1
5336,O=C/C(=C(/Br)c1ccccc1)c1ccccc1
5337,O=C/C=C/C1CCCCC1
5338,C/C(C=O)=C\[C@H]1OC(=O)C2=C[C@H](O)CC(C)(C)[C@@H]21
5339,OC(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)C(F)(F)F
5340,COc1ccc(C2=C[C@H]3[C@H](C=O)[C@@H]4CC(=O)[C@H]3[C@H](C2)C4=O)cc1
5341,C1=C(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)CCC1
5342,O=C(c1c[nH]c2ccccc12)C(F)(F)F
5343,O=C/C=C/c1ccccn1
5344,CC1(O)CCC(=O)CC1
5345,O=CCCc1ccc(Cl)cc1
5346,CC(=C=CC(C)(C)C=O)CC(C)C
5347,COc1cc(C=O)ccc1O
5348,CC1(C)OC[C@H](COCC[C@H]2OC(C)(C)O[C@H]2/C=C\[C@H]2OC(C)(C)O[C@H]2C=O)O1
5349,CCOP(=O)(OCC)C(/C(=N/c1ccc(OC)cc1)C(F)(F)F)=P(c1ccccc1)(c1ccccc1)c1ccccc1
5350,O=Cc1ccc2c(ccn2S(=O)(=O)c2ccc(F)cc2)c1
5351,CC(C)(C)[Si](OCCCCCCCCCCCCCCCCCCCC=O)(c1ccccc1)c1ccccc1
5352,Cc1cc2c(OCc3ccccc3)ccc(C=O)c2o1
5353,O=Cc1ccccc1-c1cccc(Cl)c1
5354,O=Cc1ccc(Br)nc1
5355,CN(c1nc(C=O)n(C)n1)C1CC1
5356,COC(=O)C[C@@H]1CC(=O)c2cc(O[Si](C)(C)C(C)(C)C)ccc21
5357,O=CCc1coc2ccccc12
5358,COc1cccc(C(C)=O)c1
5359,O=Cc1ccc(OCc2ccccc2)cc1OCc1ccccc1
5360,O=Cc1ccc2c(c1)C1c3ccccc3C3c4ccccc4C2C31
5361,C=Cc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
5362,COC(=O)C(C1CC1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
5363,C=C(C)c1c(C=O)ccn1Cc1cc(OCc2ccccc2)c(OCc2ccccc2)cc1I
5364,CCOC(=O)/C=C/C=O
5365,O=C(c1cccnc1)c1cccc(Cl)c1
5366,CC(C)(C)[Si](C)(C)O[C@@H](C=O)CC#C[Si](C)(C)C
5367,CN1C(=O)C(=O)c2c(Br)cccc21
5368,CC(C)(C)[Si](OC[C@H]1OCC(=O)[C@H]1OCc1ccccc1)(c1ccccc1)c1ccccc1
5369,CCCCC(=O)CCCC(=O)O
5370,CC[Si](CC)(CC)OC(C)(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C
5371,COc1cc(C=O)cc(OC)c1OCc1ccccc1
5372,CC(C=O)=CC=CC=C(C)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
5373,CCCC/C=C\C[C@@H]1CC[C@@H](C=O)N1C(=O)OCc1ccccc1
5374,Cc1nc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)nc2c(F)cccc12
